0,12783
0.5,0
1,12297
1.5,0
2,4287
2.5,0
3,14169
3.5,0
4,0
4.5,0
5,0
5.5,0
6,3866
6.5,0
7,0
7.5,0
8,5103
8.5,0
9,12342
9.5,0
10,7174
10.5,0
11,14100
11.5,0
12,6725
12.5,0
13,4443
13.5,0
14,0
14.5,0
15,13737
15.5,0
16,14541
16.5,0
17,14658
17.5,0
18,12111
18.5,0
19,4920
19.5,0
20,11988
20.5,0
21,12903
21.5,0
22,0
22.5,0
23,0
23.5,0
24,0
24.5,0
25,0
25.5,0
26,13905
26.5,0
27,14352
27.5,0
28,0
28.5,0
29,13023
29.5,0
